,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Raja,https://www.airbnb.com/users/show/577290954,"Rating, 4 stars,  · 1 week ago,  · Stayed over a week","Great location, kitchen had everything you need. Beds were really comfy + smart TVs.
Bathrooms need to updated. Good stay overall!",1 month on Airbnb
1,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Iftieaq,https://www.airbnb.com/users/show/216724948,"Rating, 5 stars,  · May 2024,  · Stayed one night",It was a pleasant experience.,"Dhaka, Bangladesh"
2,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Praveen,https://www.airbnb.com/users/show/488045087,"Rating, 5 stars,  · May 2024",It was a pleasant and comfortable stay. Would like to come again during my next trip. Mr. Nadim was very helpful.,2 years on Airbnb
3,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Praveen,https://www.airbnb.com/users/show/488045087,"Rating, 5 stars,  · May 2024",My stay was really pleasant and comfortable. Mr. Nadim was very helpful. This is a perfect place to stay for anyone traveling to Dhaka.,2 years on Airbnb
4,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Ibrahim,https://www.airbnb.com/users/show/147117118,"Rating, 4 stars,  · May 2024,  · Stayed a few nights",Good stay,7 years on Airbnb
5,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Junaid Mansur,https://www.airbnb.com/users/show/561730751,"Rating, 5 stars,  · April 2024,  · Stayed one night",A very good host and an excellent apartment in this area on affordable price.,4 months on Airbnb
6,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Abdullah,https://www.airbnb.com/users/show/143102422,"Rating, 4 stars,  · April 2024,  · Stayed one night",Nice experience,"Toronto, Canada"
7,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Rubana,https://www.airbnb.com/users/show/497140687,"Rating, 5 stars,  · April 2024,  · Stayed one night",The place was booked for my family & they definitely liked the place. Its cozy & clean. It has all the features & facilities that you might need if you were coming from overseas. The host was very helpful & did everything possible to make us feel welcome. He went on beyond to allow my family to check in at the early hours of the night. Cant thank him enough. Overall fabulous!,1 year on Airbnb
8,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Rubana,https://www.airbnb.com/users/show/497140687,"Rating, 5 stars,  · April 2024,  · Stayed a few nights",Fabulous place! Spotless & clean. The host was great & co-operative. Really enjoyed our stay & hopefully will be returning soon!,1 year on Airbnb
9,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Fahad,https://www.airbnb.com/users/show/54504800,"Rating, 5 stars,  · April 2024,  · Stayed about a week","It was a great stay, the area is very secure and peaceful.","Dhaka, Bangladesh"
10,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Imtias,https://www.airbnb.com/users/show/364454886,"Rating, 5 stars,  · March 2024,  · Stayed one night",Best host and safe and secure,Germany
11,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Tanziha Naweena,https://www.airbnb.com/users/show/127396309,"Rating, 4 stars,  · March 2024,  · Stayed a few nights","This is such a nice apartment to stay, i loved how nicely decorated it is and well thought out conveniences, specially the water filter and the washing machine is a life saver. The internet speed was good for my remote office. The host has communicated accurate and simple instructions, and responded timely. The neighborhood is quiet which is nice. I will surely revisit.","Calgary, Canada"
12,https://www.airbnb.com/rooms/1040974890139079512/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221343_P3Au9g87fF0LqgSY&previous_page_section_name=1000&federated_search_id=ad32d2da-acd7-41e5-984a-f4bb9b0912c2,Hiroto,https://www.airbnb.com/users/show/490905393,"Rating, 5 stars,  · March 2024,  · Stayed a few nights","This is my second visit here. Gym facility, Fast internet, Full kitchen facility and its Location make this apartment one of best choice. Also, many furniture are newly installed, which made the stay more comfortable. The host always promptly responds, and actively reflect our suggestions as well.
Thank you very much.",2 years on Airbnb
