,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Dil Nur,https://www.airbnb.com/users/show/166941716,"Rating, 5 stars,  · 1 week ago,  · Stayed a few nights","Felt very grateful to Mr Hasib’s place as I was able to reunite my whole family after a long time. Location was great. We didn’t have to go to outside Dhanmondi at all. We were able to shop and enjoy delicious foods near this place. I will definitely come back to this place next time I visit Bangladesh. I would like to recommend Mr. Hasib’s place.
Mr Momin was very helpful. He made check in and check out process very easy to follow. He was very responsive whenever we had any questions. Thanks Mr. Momin.","Sterling Heights, Michigan"
1,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Miraz,https://www.airbnb.com/users/show/491260081,"Rating, 5 stars,  · February 2024","Mr. Hasib was an excellent host. My family had a wonderful stay at this place. We enjoyed our time there, it was so conveniently located. Would definitely recommend.",2 years on Airbnb
2,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Namira,https://www.airbnb.com/users/show/142340267,"Rating, 5 stars,  · December 2023,  · Group trip","We loved this flat. Very clean, great location, and extremely spacious. The owner and manager were both responsive, respectful, and caring. They were very accommodating with some last minute check-in and check-out adjustments due to our flights changing. Communication was not a problem and they made sure to provide whatever we needed - cleaning, wifi router changes, etc. - promptly.","Detroit, Michigan"
3,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Sabrina,https://www.airbnb.com/users/show/514020418,"Rating, 1 star,  · August 2023,  · Stayed with kids","Very bad experience I don’t recommend
Any one. What they said nothing makes me
Impressed after all not professional",1 year on Airbnb
4,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Abdul,https://www.airbnb.com/users/show/498369920,"Rating, 5 stars,  · March 2023,  · Group trip",I didn't meet Mr. Hasib but talked with him over phone. He is very accomotative. His Manager Mr. Mumin made sure that our stay was enjoyable and took care of us in every way possible. He is a nice gentelman.,1 year on Airbnb
5,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Jahirul,https://www.airbnb.com/users/show/418667584,"Rating, 5 stars,  · November 2022,  · Stayed a few nights",Great experience to stay in,3 years on Airbnb
6,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Faisal,https://www.airbnb.com/users/show/208364520,"Rating, 5 stars,  · November 2022,  · Group trip",Very nice place. Will definitely stay here again.,"Woodbridge, Virginia"
7,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Dilara,https://www.airbnb.com/users/show/173810238,"Rating, 4 stars,  · June 2022,  · Stayed a few nights","Great location, quite, easy check in and check out process. The apartment is bright and airy. The host is easy to reach.
However, the apartment seems to be empty most of the time and therefore locks, doors and bathroom showers don’t work well.",6 years on Airbnb
8,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Susanna,https://www.airbnb.com/users/show/26652431,"Rating, 5 stars,  · June 2022,  · Stayed with kids","This is a wonderful apartment that was very comfortable for our family of 6. The apartment was nice and very clean. Hasib was very easy to communicate with. He answered our questions quickly and quickly stopped by the apartment when we had a small problem. We appreciated having AC in the bedrooms and the living area. Only one bathroom has a hot water heater, but during hot season a cold shower is okay. This apartment is located in a nice part of Dhaka, and is within walking distance of Meena Bazar, a very nice supermarket. Many nice restaurants are close by as well. We are glad we stayed at this apartment and will stay here again when we come back to Dhaka!","Millersburg, Ohio"
9,https://www.airbnb.com/rooms/18772966/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223534_P3O8Zh2bJz_s97vB&previous_page_section_name=1000&federated_search_id=a32f4121-350b-40aa-be15-f6c2b0ad1e6f,Ishrat,https://www.airbnb.com/users/show/257963702,"Rating, 5 stars,  · February 2022,  · Group trip",Great place,"New York, United States"
