,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Akansh,https://www.airbnb.com/users/show/317014263,"Rating, 5 stars,  · February 2020",Cool Place And Awesome Venue Friendly Atmosphere,5 years on Airbnb
1,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Soumen,https://www.airbnb.com/users/show/62132557,"Rating, 3 stars,  · May 2019,  · Stayed one night",The Room needs an air-conditioning because of the Hot and Humid Climate of Bangladesh. Toilet needs to be cleaned.,"Dhaka, Bangladesh"
2,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Pradeep,https://www.airbnb.com/users/show/179564834,"Rating, 5 stars,  · April 2019,  · Stayed one night",Hosts very communicative and helpful,"Houston, Texas"
3,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Mark,https://www.airbnb.com/users/show/229732911,"Rating, 5 stars,  · February 2019,  · Stayed over a week",Faisal was a spectacular host!,"Newberg, Oregon"
4,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Savio,https://www.airbnb.com/users/show/5743783,"Rating, 4 stars,  · September 2018",Great host..,11 years on Airbnb
5,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Munya,https://www.airbnb.com/users/show/32221517,"Rating, 5 stars,  · February 2018,  · Stayed a few nights","Would recommend this place, make sure you ask if you need anything. I felt really well looked after and they accommodated my time requirements",9 years on Airbnb
6,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Debojit,https://www.airbnb.com/users/show/138126538,"Rating, 5 stars,  · September 2017","Jahirul is an extremely friendly person. The day I planned to come to Bangladesh, he extended all his support to me. He regularly communicated with me and helped me to make plans accordingly. When I landed in Dhaka, he recieved me with a warm welcome. I completely felt that I was speaking to an old friend. Jahirul made me familiar with the city and told me the directions to the tourist attractions. The room was clean and tidy. It was a total value for money experience. The security guard of the building is extremely friendly and and we shared many friendly conversations. I highly recommend the guest to stay at this accommodation, it's safe, clean and pocket friendly. This was my first AirBNB experience and I loved it.",7 years on Airbnb
7,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,창묵,https://www.airbnb.com/users/show/106774339,"Rating, 5 stars,  · December 2016,  · Stayed a few nights",It was very friendly and the service was good.,South Korea
8,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Rein,https://www.airbnb.com/users/show/45502919,"Rating, 5 stars,  · December 2016,  · Stayed one night","Great host, good room and very helpful! I recommend staying with Jahirul in Uttara",9 years on Airbnb
9,https://www.airbnb.com/rooms/249192/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=393090775&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222992_P3NJXUrlLRYVtkKf&previous_page_section_name=1000&federated_search_id=e3bd83e9-2fc7-4658-9caa-c8d17046ccc7,Abhijeet,https://www.airbnb.com/users/show/102887490,"Rating, 4 stars,  · December 2016","It was a great stay though it was my first visit to Dhaka and i never felt like I am away from home . The house is well
connected you can easily commute around the city.",8 years on Airbnb
