,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Sakib,https://www.airbnb.com/users/show/41018538,"Rating, 5 stars,  · 3 weeks ago,  · Stayed a few nights","We really enjoyed the stay at this apartment.
It was very clean and they provided daily cleaning which was really helpful.
Regarding the location, it was convenient for us. Easy access from airport. Although we didn’t use that much but super-market and restaurant were within walking distance.
A big thumbs up to the host for providing such a nice facility in Dhaka.
Also thanks to the host family for the welcome snacks. Really appreciate it.
We will definitely use this apartment in future again.","Koto City, Japan"
1,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Md,https://www.airbnb.com/users/show/559581801,"Rating, 5 stars,  · February 2024,  · Stayed a few nights",Safe and beautiful place. Thank you,4 months on Airbnb
2,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Mohammed,https://www.airbnb.com/users/show/430784896,"Rating, 1 star,  · January 2024,  · Stayed a few nights","STAY AWAY FROM THIS APARTMENT!!!
The host was unbelievably rude I paid for a 5 day stay including cash off the books and I ended up leaving in an hr because of how dirty and rude the host is not to mention the crib is extremely unsanitary,rats,rodents,cockroaches you name it. I have screenshots of the host threatening me after we left because she knew this review was coming but unfortunately she was unable to stop it. :)
STAY AWAY FROM THIS HOST AND APARTMENT!!!!!!",3 years on Airbnb
3,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Borhan,https://www.airbnb.com/users/show/390879921,"Rating, 5 stars,  · December 2023,  · Stayed over a week","Hands down this was the best Airbnb listing I ever stayed in Dhaka. Fatemee is an excellent host!! His family and caretaker was always there when I needed something! I felt right at home. I was treated not like a guest but like family.
This place is amazingly clean and in a very safe neighborhood. Everything was conveniently nearby. And finally what a great host is Mr. Fatemee!! A true gentleman! Cannot thank him enough!!",3 years on Airbnb
4,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Imran,https://www.airbnb.com/users/show/118257023,"Rating, 5 stars,  · November 2023,  · Stayed over a week",It was a pleasant experience. My family felt like home & everyone was so helpful. Definitely coming back again,"New York, New York"
5,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Sabbir,https://www.airbnb.com/users/show/67723120,"Rating, 5 stars,  · May 2023,  · Stayed one night","Very conveniently located, well furnished, clean and spacious apartment. Very good service and communications. Highly recommended for a stay on Dhaka trip.",8 years on Airbnb
6,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Amanda,https://www.airbnb.com/users/show/2795878,"Rating, 5 stars,  · December 2022,  · Stayed over a week","We had a wonderful stay at Fatemee's apartment in Mirpur DOHS. I stayed in Dhaka for two months with colleagues while working on a research collaboration in Dhaka. The apartment exceeded our expectations. The accommodations were clean and comfortable. The wifi was reliable and a backup generator was helpful during load-shedding, which was happening frequently in Dhaka at the time. Fatemee and his family were kind and very accommodating. We are very appreciative of all their help during our stay. The caretaker, Raj, was excellent. The neighborhood is quiet by Dhaka standards and very safe. We found many great restaurants, shops, and supermarkets within a 15-minute walk or 5-minute riskshaw ride. There are two lakes within 2 blocks away with walking paths. I highly recommend Fatemee's place!","Nashville, Tennessee"
7,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Sunny,https://www.airbnb.com/users/show/448560137,"Rating, 5 stars,  · March 2022,  · Stayed one night",Awesome hospitality. I love the apartment and all the facilities. Thanks a lot for everything.,2 years on Airbnb
8,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Md,https://www.airbnb.com/users/show/559581801,"Rating, 5 stars,  · March 2022,  · Stayed over a week",Very nice & cool.,3 years on Airbnb
9,https://www.airbnb.com/rooms/23194793/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1718223116_P3Cw-rGVE3ojwEwc&previous_page_section_name=1000&federated_search_id=49040867-2c31-47d7-8d8b-f99c862050cb,Lamia,https://www.airbnb.com/users/show/431321379,"Rating, 5 stars,  · January 2022,  · Stayed over a week","Good place for family visits and get together. Be aware of Mosquitoes the host provided all the necessities but the environment is not cooperative. Communicate, so they will be helpful as much as possible.",3 years on Airbnb
