,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Anil,https://www.airbnb.com/users/show/494069106,"Rating, 3 stars,  · 2 weeks ago","Rooms was good and host was very prompt in reply
The problem were
1) there was no lift and it is on 3rd floor
2) there was no drawing room and sitting area to watch tv or spend time
Rest all was ok",1 year on Airbnb
1,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Zamiul,https://www.airbnb.com/users/show/271196385,"Rating, 5 stars,  · 3 weeks ago,  · Stayed a few nights",Clean and safe place to stay. A bit noisy but that is Dhaka for you. Rikta was a wonderful host.,"DeKalb, Illinois"
2,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Kazi,https://www.airbnb.com/users/show/572509958,"Rating, 5 stars,  · May 2024,  · Stayed a few nights",Rikta was responsive. She was always offering her assistance to ensure my comfortable stay. The surrounding environment was nice with lake view. I would love to stay again.,"Dhaka, Bangladesh"
3,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Iurii,https://www.airbnb.com/users/show/2062366,"Rating, 5 stars,  · April 2024,  · Stayed a few nights","All fine! The room is clean, has private bathroom, kitchen is equipped. Located in nice area.","Kyiv, Ukraine"
4,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Minhaz,https://www.airbnb.com/users/show/169494798,"Rating, 5 stars,  · April 2024,  · Stayed over a week","Staying at the RF's apartment was really nice. The place was big, clean, and easy to get to Gulshan and other parts of Dhaka. It's right by Niketon gate #2 or near the Dhaka Swissotel, so it's easy to find when you're using your own car, Uber, or a taxi. The host was helpful and always answered my questions quickly. And if I needed anything, her husband was there to help too.
One thing to note is that Dhaka can be noisy, especially with traffic noise until midnight. But the room had a great balcony that caught a nice breeze, which I loved, especially in the summer. Overall, my experience at the RF's apartment was excellent.",Brunei
5,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Bushra,https://www.airbnb.com/users/show/55802394,"Rating, 5 stars,  · April 2024,  · Stayed over a week",This place had great view form balcony and the room was every spacious . The cleaning support was excellent and the kitchen had all equipments. The security of the area and building was very good. The host was very responsive and helpful. The stay was just like home,"Austin, Texas"
6,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Farhan,https://www.airbnb.com/users/show/554059791,"Rating, 5 stars,  · March 2024,  · Stayed about a week",I arrived really late for a delayed flight and Rikta still welcomed me whole heartedly. The place was always kept clean.,5 months on Airbnb
7,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Mehnaj,https://www.airbnb.com/users/show/558460070,"Rating, 5 stars,  · March 2024,  · Stayed over a week","Great location and beautiful surrounding
atmosphere.Most friendly and helpful host.Room itself was well equipped and comfortable.","Jashore, Bangladesh"
8,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Joy,https://www.airbnb.com/users/show/442832903,"Rating, 5 stars,  · December 2023,  · Stayed a few nights","I had an outstanding stay at this Airbnb apartment. It offered a serene and peaceful atmosphere, equipped with all the essentials for a comfortable experience. The owner's friendliness and helpfulness made my visit even more enjoyable. The surrounding area was exceptionally beautiful, complemented by a stunning view from the windows. I encountered no issues during my stay, and the facilities provided were top-notch. I highly recommend this place for a five-star experience.",Netherlands
9,https://www.airbnb.com/rooms/37458616/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Janet,https://www.airbnb.com/users/show/5955029,"Rating, 5 stars,  · November 2023,  · Stayed a few nights","Rikta Florence was an exceptional host. She was so friendly & responsive, always checking that we had everything we needed. She was really helpful in doing our laundry. The caretaker was great in helping with the bags & getting an Uber.
The place was a home from home, a normal home where you can have an authentic local stay. It was very clean, spacious & comfortable with full netting to prevent mosquitoes.
There is some traffic noise but this is Dhaka & it is a very busy noisy city. We didn’t find it disturbing.
Highly recommend staying here.",11 years on Airbnb
