,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/813715418293351792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,Anuska,https://www.airbnb.com/users/show/518875387,"Rating, 2 stars,  · 2 weeks ago",It wasn't a stay. It was like a PG,1 year on Airbnb
1,https://www.airbnb.com/rooms/813715418293351792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,Partha,https://www.airbnb.com/users/show/97140701,"Rating, 5 stars,  · March 2024",Nice clean place. Nikhil has bren very prompt and responsive.,8 years on Airbnb
2,https://www.airbnb.com/rooms/813715418293351792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,Karishma,https://www.airbnb.com/users/show/560975517,"Rating, 5 stars,  · February 2024",Great place. Nikhil and her sister absolutely made us feel at home. Would love to visit again. :),4 months on Airbnb
3,https://www.airbnb.com/rooms/813715418293351792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,Abhijit,https://www.airbnb.com/users/show/553044437,"Rating, 5 stars,  · January 2024","Nikhil's is a family anybody would love to stay with. Very accommodative, very hospitable, sparky clean toilet is just to start with, in simple terms I went in as a guest and came back yearning to go back and visit them again. Rooms are big, very well lit, bed linen clean as new, very well maintained bathroom. I swear you would come back with an experiance staying with them. Hare Bol Prabhuji, Mataji and Nikhil for everything.",5 months on Airbnb
4,https://www.airbnb.com/rooms/813715418293351792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,DEEP Jyoti,https://www.airbnb.com/users/show/178196138,"Rating, 5 stars,  · January 2024",Great experience and beautiful surroundings. Temple is nearby and majestic view of the TOVP was a plus point. Room was very nice. Prabhuji and mataji were very welcoming and it was a comfortable stay.,6 years on Airbnb
5,https://www.airbnb.com/rooms/813715418293351792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,Вячеслав,https://www.airbnb.com/users/show/189131358,"Rating, 5 stars,  · November 2023",Hare Krishna!,6 years on Airbnb
