listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/1125210570421427034?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718221360_P34wxobAms6ODzyk&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,Sirajganj,Serviced apartment in Dhaka · 4 bedrooms · 4 beds · 4.5 baths,$140 ,2 reviews,https://www.airbnb.com/rooms/1125210570421427034/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718221360_P34wxobAms6ODzyk&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,https://www.airbnb.com/users/show/56040444,Response rate: 89%,,,,,,,,"https://maps.google.com/maps?ll=23.792567,90.418828&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Books and reading material', 'Crib - available upon request', 'Changing table - available upon request', 'Fireplace guards', 'Window guards', 'Outlet covers', 'Board games', 'Outdoor playground', 'AC - split type ductless system', 'Ceiling fan', 'Portable fans', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi – 25 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Stainless steel gas stove', 'Hot water kettle', 'Coffee maker', 'Toaster', 'Blender', 'Trash compactor', 'Dining table', 'Private entrance', 'Patio or balcony', 'Outdoor furniture', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Private hot tub', 'Elevator', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Dryer\nDryer', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/880796252829060215?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221360_P37HO4cu8GhZX4mU&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,Sirajganj,Rental unit in Dhaka · 5 bedrooms · 5 beds · 6 baths,,2 reviews,https://www.airbnb.com/rooms/880796252829060215/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221360_P37HO4cu8GhZX4mU&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,https://www.airbnb.com/users/show/512413269,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=23.8661,90.3975&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage: closet and dresser', 'Ethernet connection', '40 inch HDTV with premium cable', 'Window AC unit', 'AC - split type ductless system', 'Ceiling fan', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Hitachi Side by Side Refrigerator refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Gas stove', 'Hot water kettle', 'Toaster', 'Blender', 'Dining table', 'Private patio or balcony', 'Free parking on premises', 'Free street parking', 'Elevator', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1176376332121672959?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221360_P3kf1BYagC5jBelU&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,Sirajganj,Rental unit in Dhaka · ★New · 3 bedrooms · 3 beds · 3 baths,,,,https://www.airbnb.com/users/show/554673528,Response rate: 73%,Make some memories at this unique and family-friendly place.,,,,,,,"https://maps.google.com/maps?ll=23.8209,90.4393&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1129067591033768939?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1877839542&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718221360_P3MyciEo3aoGHp86&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,Sirajganj,Rental unit in Dhaka · ★5.0 · 1 bedroom · 1 bed · 1 bath,$32 ,3 reviews,https://www.airbnb.com/rooms/1129067591033768939/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1877839542&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718221360_P3MyciEo3aoGHp86&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,https://www.airbnb.com/users/show/56040444,,"Forget your worries in this spacious and serene space in the most secured and upscale Gulshan neighbourhood. This is an en-suite AC room with attached washroom and terrace. Shared spaces include 2 living rooms, 2 dining lounge, a large kitchen. Room is fully furnished with work table, closet, and a sofa. Apartment includes refrigerators, washing machine, microwave, coffee machine et.  This is ideal for short and long term stays.",5.0,5.0,5.0,5.0,5.0,5.0,"https://maps.google.com/maps?ll=23.791977,90.420377&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Window guards', 'Outlet covers', 'Air conditioning', 'Ceiling fan', 'Lock on bedroom door', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi – 25 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Stove', 'Hot water kettle', 'Coffee maker', 'Toaster', 'Blender', 'Trash compactor', 'Dining table', 'Private entrance', 'Patio or balcony', 'Outdoor furniture', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Hot tub', 'Elevator', 'Private living room', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Dryer\nDryer', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1124616139980588497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221360_P35OQDh0yFI5nXmy&previous_page_section_name=1000&federated_search_id=597edf45-9be3-4c36-bf37-77c68254d802,Sirajganj,Rental unit in Dhaka · 3 bedrooms · 3 beds · 3 baths,,,,https://www.airbnb.com/users/show/569858012,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=23.783171,90.395561&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hair dryer', 'Cleaning products', 'Conditioner', 'Bidet', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing storage: closet, wardrobe, and dresser', 'TV', 'Crib', 'Children’s dinnerware', 'Window guards', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Gas stove', 'Stainless steel oven', 'Hot water kettle', 'Wine glasses', 'Toaster', 'Rice maker', 'Trash compactor', 'Dining table', 'Private entrance', 'Laundromat nearby', 'Private patio or balcony', 'Free parking on premises', 'Private hot tub', 'Elevator', 'Shared gym', 'Luggage dropoff allowed', 'Long term stays allowed', 'Housekeeping available 2 days a week', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
