listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/54308873?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222979_P31flDJTZu_mNX2c&previous_page_section_name=1000&federated_search_id=3c34e793-f89f-472a-a7bd-5cf4a51f1d91,Uttara,Rental unit in Uttara · ★4.50 · 2 bedrooms · 3 beds · 2 baths,$21 ,20 reviews,https://www.airbnb.com/rooms/54308873/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222979_P31flDJTZu_mNX2c&previous_page_section_name=1000&federated_search_id=3c34e793-f89f-472a-a7bd-5cf4a51f1d91,https://www.airbnb.com/users/show/286593088,Response rate: 100%,,4.3,4.4,4.8,4.8,4.8,4.3,"https://maps.google.com/maps?ll=23.878375,90.387102&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Ethernet connection', 'Outlet covers', 'AC - split type ductless system', 'Ceiling fan', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Dishwasher', 'Stove', 'Stainless steel oven', 'Hot water kettle', 'Dining table', 'Patio or balcony', 'Free parking on premises', 'Free street parking', 'Elevator', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV with standard cable\nTV with standard cable', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/559217103355498570?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1718222979_P3e0-hvghDo63DAT&previous_page_section_name=1000&federated_search_id=3c34e793-f89f-472a-a7bd-5cf4a51f1d91,Uttara,Condo in Turag · ★4.82 · 1 bedroom · 2 beds · 1 bath,$9 ,11 reviews,https://www.airbnb.com/rooms/559217103355498570/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1718222979_P3e0-hvghDo63DAT&previous_page_section_name=1000&federated_search_id=3c34e793-f89f-472a-a7bd-5cf4a51f1d91,https://www.airbnb.com/users/show/286593088,Response rate: 100%,,4.7,4.8,4.7,5.0,4.6,4.8,"https://maps.google.com/maps?ll=23.855677,90.383606&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Ethernet connection', 'Outlet covers', 'AC - split type ductless system', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Cooking basics', 'Dishes and silverware', 'Stove', 'Free street parking', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV with standard cable\nTV with standard cable', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/979493519919988605?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222981_P3wqz0UJHVNpso5R&previous_page_section_name=1000&federated_search_id=d2de8a8f-c498-42af-8aa5-6d7b191c21c8,Uttara,Condo in Dhaka · 3 bedrooms · 2 baths,$18 ,1 review,https://www.airbnb.com/rooms/979493519919988605/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222981_P3wqz0UJHVNpso5R&previous_page_section_name=1000&federated_search_id=d2de8a8f-c498-42af-8aa5-6d7b191c21c8,https://www.airbnb.com/users/show/286593088,Response rate: 100%,The space,,,,,,,"https://maps.google.com/maps?ll=23.862907,90.392767&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Cleaning products', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Safe', 'Mosquito net', 'Ethernet connection', 'Outlet covers', 'Air conditioning', 'Ceiling fan', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Dining table', 'Patio or balcony', 'Free parking on premises', 'Free street parking', 'Elevator', 'Paid parking on premises', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1094219898266503972?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1843626376&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222981_P3m2nnAHhgN59p1o&previous_page_section_name=1000&federated_search_id=d2de8a8f-c498-42af-8aa5-6d7b191c21c8,Uttara,Home in Dhaka · 5 bedrooms · 2 baths,$80 ,1 review,https://www.airbnb.com/rooms/1094219898266503972/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1843626376&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222981_P3m2nnAHhgN59p1o&previous_page_section_name=1000&federated_search_id=d2de8a8f-c498-42af-8aa5-6d7b191c21c8,https://www.airbnb.com/users/show/561868517,,"Welcome to Lakeside Suites! We've got four comfy rooms, a terrace with amazing views, a beautiful garden, and, best of all, a stunning view of the lake. It's like your own little paradise by the water! Come relax and enjoy the breeze with us and relax with the whole family at this peaceful place to stay.",,,,,,,"https://maps.google.com/maps?ll=23.876118,90.395216&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Lake access', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Host greets you', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/50334167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222984_P3UdGATl496F3E3x&previous_page_section_name=1000&federated_search_id=d9c986dd-abea-42dc-919e-161c2f2e0f0c,Uttara,Rental unit in Dhaka · ★4.67 · Studio · 2 baths,$50 ,27 reviews,https://www.airbnb.com/rooms/50334167/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222984_P3UdGATl496F3E3x&previous_page_section_name=1000&federated_search_id=d9c986dd-abea-42dc-919e-161c2f2e0f0c,https://www.airbnb.com/users/show/406492321,Response rate: 100%,,4.3,4.4,4.7,4.8,4.4,4.4,"https://maps.google.com/maps?ll=23.86477,90.40086&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Mosquito net', 'Clothing storage: closet', 'TV', 'Sound system', 'Books and reading material', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Oven', 'Hot water kettle', 'Wine glasses', 'Dining table', 'Coffee', 'Laundromat nearby', 'Private patio or balcony', 'Free residential garage on premises', 'Elevator', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
