listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/996458926902561987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P3ghw_4yU2uVEBJb&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Condo in Siliguri · ★4.54 · 2 bedrooms · 3 beds · 2 baths,,13 reviews,https://www.airbnb.com/rooms/996458926902561987/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P3ghw_4yU2uVEBJb&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/104349248,Response rate: 100%,,4.5,4.5,4.8,4.7,4.7,4.5,"https://maps.google.com/maps?ll=26.730319,88.39861&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Garden view', 'Bathtub', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Dryer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage: closet', 'Ethernet connection', 'TV', 'Crib', 'Pack ’n play/Travel crib', 'Board games', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Wine glasses', 'Rice maker', 'Dining table', 'Patio or balcony', 'Outdoor furniture', 'Outdoor dining area', 'Private BBQ grill: wood-burning', 'Free parking on premises', 'Shared pool - available seasonally', 'Elevator', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/24899568?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P3E7W4kZG5kkWONB&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Boutique hotel in Siliguri · ★4.62 · 3 bedrooms · 4 shared baths,,37 reviews,https://www.airbnb.com/rooms/24899568/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P3E7W4kZG5kkWONB&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,,,,4.8,4.7,4.7,4.6,4.5,4.6,"https://maps.google.com/maps?ll=26.737991,88.425934&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Portable air conditioning', 'Noise decibel monitors on property', 'Exterior security cameras on property', 'Wifi', 'Shared backyard', 'Free parking on premises', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/24424256?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221264_P3jC3u2YmVNoawjS&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Rental unit in Siliguri · ★4.66 · 2 bedrooms · 2 beds · 2 baths,$18 ,56 reviews,https://www.airbnb.com/rooms/24424256/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221264_P3jC3u2YmVNoawjS&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/33173390,Response rate: 100%,,4.3,4.6,4.8,4.8,4.5,4.4,"https://maps.google.com/maps?ll=26.72328,88.41752&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Dettol body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Clothing storage: wardrobe', 'HDTV with Fire TV, Disney+, Amazon Prime Video, Netflix', 'Books and reading material', 'Window guards', 'AC - split type ductless system', 'Ceiling fan', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Induction stove', 'Hot water kettle', 'Dining table', 'Private entrance', 'Resort access', 'Patio or balcony', 'Private backyard – Fully fenced', 'Free parking on premises', 'Single level home', 'Pets allowed', 'Luggage dropoff allowed', 'Host greets you', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/799598133270472205?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3QwhKlCLtwnjNMz&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Matigara · ★5.0 · 6 bedrooms · 9 beds · 5 baths,$67 ,,,https://www.airbnb.com/users/show/221497670,Response rate: 100%,,5.0,5.0,5.0,5.0,4.7,4.7,"https://maps.google.com/maps?ll=26.7141,88.3659&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Safe', 'Clothing storage', 'Ceiling fan', 'Portable fans', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Hot water kettle', 'Dining table', 'Coffee', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/1120210808091506726?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3EzDaflXt2ViMe7&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Jitu · ★5.0 · 3 bedrooms · 5 beds · 3.5 baths,$48 ,3 reviews,https://www.airbnb.com/rooms/1120210808091506726/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3EzDaflXt2ViMe7&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/221497670,Response rate: 100%,,5.0,5.0,5.0,5.0,5.0,5.0,"https://maps.google.com/maps?ll=26.714781,88.365041&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Safe', 'Clothing storage', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Heating', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Hot water kettle', 'Dining table', 'Coffee', 'Backyard', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
