listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/600328722683712553?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3Lia3MdIIzW49uJ&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,Nikunja,Serviced apartment in Dhaka · ★4.91 · 1 bedroom · 1 bed · 1 private bath,$29 ,11 reviews,https://www.airbnb.com/rooms/600328722683712553/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3Lia3MdIIzW49uJ&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,https://www.airbnb.com/users/show/56040444,Response rate: 90%,,4.7,4.9,4.8,4.8,4.8,4.5,"https://maps.google.com/maps?ll=23.81526,90.41492&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Exercise equipment', 'Books and reading material', 'Children’s books and toys', 'High chair', 'Baby bath', 'Children’s dinnerware', 'Window guards', 'AC - split type ductless system', 'Ceiling fan', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi – 35 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Dishwasher', 'Gas stove', 'Hot water kettle', 'Coffee maker', 'Rice maker', 'Trash compactor', 'Dining table', 'Private entrance', 'Patio or balcony', 'Shared backyard – Not fully fenced', 'Outdoor furniture', 'Hammock', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Private hot tub', 'Elevator', 'Shared gym nearby', 'Private living room', 'Pets allowed', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property']"
https://www.airbnb.com/rooms/1155650748319295466?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3C9d5Ym6iTKf5V8&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,Nikunja,Rental unit in Dhaka · ★New · 1 bedroom · 1 bed · 1 bath,$27 ,1 review,https://www.airbnb.com/rooms/1155650748319295466/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3C9d5Ym6iTKf5V8&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,https://www.airbnb.com/users/show/120995237,Response rate: 100%,"Welcome to our 330 sq. ft studio apartment

✦ Our building consists of many amenities:
* Swimming pool
* Multi-purpose hall with stage
* Movie theatre (50 seats)
* Prayer room
* Fully equipped Gym
* Steam room
* Rooftop BBQ station
* Jogging track and rooftop gardens with seating
* Lounge area
* 24/7 Security

✦ We also provide services:
* Room and bathroom cleaning
* Laundry Services
* Garbage collection
* Food (menu will be provided) 
* Airport drop off and Pick up

Have a nice stay!",,,,,,,"https://maps.google.com/maps?ll=23.817513,90.426421&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Exercise equipment', 'Books and reading material', 'Movie theater', 'Crib', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'High chair', 'Children’s dinnerware', 'Changing table', 'Window guards', 'Outlet covers', ""Children's playroom"", 'Outdoor playground', 'Air conditioning', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Coffee maker: Nespresso', 'Wine glasses', 'Toaster', 'Blender', 'Barbecue utensils', 'Dining table', 'Coffee', 'Waterfront', 'Private entrance', 'Laundromat nearby', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'Outdoor dining area', 'Outdoor kitchen', 'BBQ grill', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Pool', 'Sauna', 'Elevator', 'Gym', 'Paid parking on premises', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/1161014017520369887?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3NaoLvYrem9VTHN&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,Nikunja,Rental unit in Dhaka · ★New · 1 bedroom · 2 beds · 1 bath,$32 ,1 review,https://www.airbnb.com/rooms/1161014017520369887/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3NaoLvYrem9VTHN&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,https://www.airbnb.com/users/show/120995237,Response rate: 100%,"Welcome to our 375 sq. ft studio apartment

✦ We provide Airport drop off and Pick up for $15

✦ Our building consists of many amenities:
* Swimming pool
* Multi-purpose hall with stage
* Movie theatre (50 seats)
* Prayer room
* Fully equipped Gym
* Steam room
* Rooftop BBQ station
* Jogging track and rooftop gardens with seating
* Lounge area
* 24/7 Security

✦ We also provide:
* Room and bathroom cleaning
* Laundry Services
* Garbage collection
* Food (menu will be provided) 

Have a nice stay",,,,,,,"https://maps.google.com/maps?ll=23.821779,90.428857&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV', 'Exercise equipment', 'Books and reading material', 'Movie theater', 'Crib', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'High chair', 'Children’s dinnerware', 'Changing table', 'Window guards', 'Outlet covers', ""Children's playroom"", 'Outdoor playground', 'Air conditioning', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee', 'Wine glasses', 'Toaster', 'Blender', 'Barbecue utensils', 'Dining table', 'Coffee', 'Waterfront', 'Private entrance', 'Laundromat nearby', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'Outdoor dining area', 'Outdoor kitchen', 'BBQ grill', 'Bikes', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Pool', 'Sauna', 'Elevator', 'Gym', 'Paid parking on premises', 'Pets allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/859362596888949695?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1618160506&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3_pdk6bo9-Xokd-&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,Nikunja,Rental unit in Dhaka · ★4.63 · 1 bedroom · 1 bed · 1 private bath,$22 ,8 reviews,https://www.airbnb.com/rooms/859362596888949695/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1618160506&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223442_P3_pdk6bo9-Xokd-&previous_page_section_name=1000&federated_search_id=b80648c2-186c-4060-bf8d-0499a81f8beb,https://www.airbnb.com/users/show/56040444,,The space,4.9,4.9,5.0,4.6,4.9,4.5,"https://maps.google.com/maps?ll=23.815293,90.414376&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Courtyard view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Exercise equipment', 'Books and reading material', 'Children’s books and toys', 'High chair', 'Baby bath', 'Children’s dinnerware', 'Window guards', 'AC - split type ductless system', 'Ceiling fan', 'Heating', 'Lock on bedroom door', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Dishwasher', 'Stainless steel induction stove', 'Hot water kettle', 'Coffee maker', 'Trash compactor', 'Dining table', 'Private entrance', 'Resort access', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Shared hot tub', 'Elevator', 'Shared gym nearby', 'Private living room', 'Pets allowed', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff']"
https://www.airbnb.com/rooms/639081474014721106?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223445_P3Qkhj7a9SMoqGYx&previous_page_section_name=1000&federated_search_id=f99de383-b41a-4547-8740-ec45f74c7202,Nikunja,Condo in Dhaka · ★5.0 · 3 bedrooms · 9 beds · 3 baths,$40 ,4 reviews,https://www.airbnb.com/rooms/639081474014721106/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223445_P3Qkhj7a9SMoqGYx&previous_page_section_name=1000&federated_search_id=f99de383-b41a-4547-8740-ec45f74c7202,https://www.airbnb.com/users/show/461890014,Response rate: 100%,,3.8,4.2,4.8,5.0,4.8,4.2,"https://maps.google.com/maps?ll=23.8257,90.4314&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Lake view', 'Courtyard view', 'Bathtub', 'Cleaning products', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Extra pillows and blankets', 'Room-darkening shades', 'Safe', 'Mosquito net', 'Clothing storage: closet', 'TV', 'Baby safety gates', 'Window AC unit', 'Ceiling fan', 'First aid kit', 'Wifi – 42 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Toaster', 'Trash compactor', 'Dining table', 'Laundromat nearby', 'Free parking on premises', 'Private hot tub', 'Elevator', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
