listing_link,latitude,longitude
https://www.airbnb.com/rooms/562076330210436441?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P39DWeMEWwza-rEv&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.44474,88.46225
https://www.airbnb.com/rooms/813715418293351792?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1575637401&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3VVfVY3ioxGGtrf&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.42929,88.38878
https://www.airbnb.com/rooms/12063476?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P34W6PVPYT6TMMKY&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.43116,88.39058
https://www.airbnb.com/rooms/743854373246415144?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1882144329&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3hQZfPZDNo0jhYN&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.4242,88.3925
https://www.airbnb.com/rooms/1016584531667095090?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3OxhTDCVVPXWCiF&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.44453,88.401394
https://www.airbnb.com/rooms/35938020?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221024_P3kvxlX9s-1-ZdKW&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.4216,88.3634
https://www.airbnb.com/rooms/1026087523871846641?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221024_P3oiQBEYne1gz2Ob&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.435858,88.390701
https://www.airbnb.com/rooms/1165068242418373897?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221024_P3wq6vIAz0ns6a96&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.4305,88.3915
https://www.airbnb.com/rooms/862828254959375669?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3vDb1Ea_jekyg39&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.1936,88.4314
https://www.airbnb.com/rooms/31916189?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221024_P3T30Qgbjan4vXGd&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.41403,88.48386
https://www.airbnb.com/rooms/523062167419855952?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3BOWe4T57kBGo1v&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.44481,88.46223
https://www.airbnb.com/rooms/1165083167294181918?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3ROgBlGFbPiCaW-&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.4304,88.3877
https://www.airbnb.com/rooms/653013880425523302?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1567449488&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3vbnhJ45aUaFW3_&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.4298,88.3889
https://www.airbnb.com/rooms/1165026253427159092?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221024_P3aI6AVZ5E8eiRqB&previous_page_section_name=1000&federated_search_id=42b5bd94-e32e-407e-80f0-45454f6cf403,23.4307,88.3914
https://www.airbnb.com/rooms/862857237710710698?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221026_P3MEU4C-4W232y3G&previous_page_section_name=1000&federated_search_id=0164173a-77c8-4695-9a51-f20f7b1cdfb6,23.1932,88.4314
https://www.airbnb.com/rooms/806219582631253875?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1567465353&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221026_P3x1DMM1ymR5mULZ&previous_page_section_name=1000&federated_search_id=0164173a-77c8-4695-9a51-f20f7b1cdfb6,23.4297,88.3889
https://www.airbnb.com/rooms/1160151576091371388?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3_ck7-HkkaWtHtW&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.409735,91.988383
https://www.airbnb.com/rooms/932951814388583104?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3OaA5sG3FiMwrNn&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.2317,92.0496
https://www.airbnb.com/rooms/52207933?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221030_P3B6_YrH2KkWrMoi&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.413713,91.98243
https://www.airbnb.com/rooms/1176629296617071365?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3fhZ_UCKpFnPr7h&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.40806,91.991167
https://www.airbnb.com/rooms/1129013019437855858?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221030_P3EFOoDHfhAFjNMD&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.438812,91.977254
https://www.airbnb.com/rooms/1061400314853035908?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3HSnd99mq1nFo5_&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.428127,92.005257
https://www.airbnb.com/rooms/743848554050486963?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3vpKHtnWKeXi0X6&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.4283,92.00489
https://www.airbnb.com/rooms/1069335153962097797?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3mb7ou5ccqdYlD-&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.4399,91.9765
https://www.airbnb.com/rooms/53911783?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1898936598&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3W-R3cDddsMqK5b&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.440551,91.970677
https://www.airbnb.com/rooms/52948862?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3zCXvlVx1pAFznQ&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.41795,91.98379
https://www.airbnb.com/rooms/1174155924400134472?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P36QNl8_g8CDTjhH&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.358523,92.023719
https://www.airbnb.com/rooms/1166506938242545736?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221030_P3lDljbqaPUimzpB&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.423536,91.980949
https://www.airbnb.com/rooms/981713073816220873?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P3ls5_egRCyqx-yb&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.4187,91.983
https://www.airbnb.com/rooms/950096867362942054?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P35myOeoA85e_wUm&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.28229,92.07599
https://www.airbnb.com/rooms/1069376936930154363?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221030_P35WwFiO-_iNMFkT&previous_page_section_name=1000&federated_search_id=c987cf15-4d1e-4d51-b9e3-e638b9315ad3,21.425984,91.979797
