listing_link,latitude,longitude
https://www.airbnb.com/rooms/701365503325103412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486126_P3jFBWBw4C856kj5&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.073,91.4029
https://www.airbnb.com/rooms/744787593273797274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486126_P3YohOfVcGqfRcpR&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.0711,91.3885
https://www.airbnb.com/rooms/52846799?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3-gjezvuWO6S1M0&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.12715,91.09804
https://www.airbnb.com/rooms/1104787695833671760?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3d8HGMp5_35jw_0&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.099,91.1755
https://www.airbnb.com/rooms/40237662?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3UPh2zGQ1-e8Bwn&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,24.92797,91.44699
https://www.airbnb.com/rooms/1036158714057244453?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1791783016&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718486127_P3cj-XUdcN7zchkn&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.2507,91.7067
https://www.airbnb.com/rooms/31489075?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=655334007&search_mode=regular_search&check_in=2024-06-21&check_out=2024-06-26&source_impression_id=p3_1718486127_P3-5jJShqGQ4jG5R&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.28806,91.70782
https://www.airbnb.com/rooms/31489454?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=655345955&search_mode=regular_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1718486127_P324zFPBUPOGGKJE&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.28929,91.70768
https://www.airbnb.com/rooms/893265695839844196?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3f3TGB_BOviJ6Qo&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.2583,91.7052
https://www.airbnb.com/rooms/1057526177653889795?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1810401248&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3oDEEiaUlPWD__W&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.253,91.6999
https://www.airbnb.com/rooms/1000817136307055003?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P335AZxb3glyIvaA&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.0872,91.4052
https://www.airbnb.com/rooms/33173899?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718486127_P34lfiQ0e_SfZd9x&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.27382,91.57984
https://www.airbnb.com/rooms/1066574671740584517?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1818270151&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718486127_P3QXKldBo6RVqMq9&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.2509,91.7064
https://www.airbnb.com/rooms/833080639903651166?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3pE7uuYktW-dPwO&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.23223,91.56211
https://www.airbnb.com/rooms/16504512?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=679104802&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3K8Txh7xb9xOjjp&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,24.92231,91.44402
https://www.airbnb.com/rooms/995610583080247714?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1753341533&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3L_rYW4U8oV37T1&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,25.2576,91.7074
