listing_link,latitude,longitude
https://www.airbnb.com/rooms/1046269808820885747?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3fL6eN3t0VEZGFD&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,24.2909,91.7672
https://www.airbnb.com/rooms/1010074134573313418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221097_P30OpQXGf0YTolqQ&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,24.48733,91.7624
https://www.airbnb.com/rooms/24481038?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3WR433sv9PVFXIU&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,24.31011,91.73486
https://www.airbnb.com/rooms/947068891120611021?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P35eLFyGGmls7sOz&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,24.674623,91.778238
https://www.airbnb.com/rooms/30427230?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=627167109&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221117_P3BNLkk03JumqawR&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.16544,89.22173
https://www.airbnb.com/rooms/40681480?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1748489240&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3zXYTWApLUkYrfh&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.16507,89.21726
https://www.airbnb.com/rooms/36972661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3V1j1o64huBVagf&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.17004,89.51338
https://www.airbnb.com/rooms/767350009489340358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1758298310&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P39uWmC4Mxmn5PD7&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.16127,89.20903
https://www.airbnb.com/rooms/625295696724596215?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3GvSB7UxhM1uHci&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.1542,89.1962
https://www.airbnb.com/rooms/627852330395887727?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3Q6H4-BfhdH-kQQ&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.154753,89.197353
https://www.airbnb.com/rooms/1059872063893912647?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221117_P3Xx-_bCWLtyRK-L&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.1504,89.2217
https://www.airbnb.com/rooms/39399882?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=890491373&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221117_P3J44wEDj2lBeQnE&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.17458,89.21155
https://www.airbnb.com/rooms/30299637?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=890495874&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221117_P3kw2fPGHc_qTd74&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.17475,89.20988
https://www.airbnb.com/rooms/680911909748809810?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3tdzwPfTYBczSjI&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.16412,89.20993
https://www.airbnb.com/rooms/676527637376174889?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3N1p9AZ72TMz4oa&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.1648,89.2107
https://www.airbnb.com/rooms/676543354025775380?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P36SifOAlHqgqMjt&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,23.1648,89.2107
https://www.airbnb.com/rooms/41159141?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1035482848&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221121_P3cElpWcxVXHDfVK&previous_page_section_name=1000&federated_search_id=49c2820b-24ec-444c-9adf-4cfc2e895463,25.25524,89.24141
https://www.airbnb.com/rooms/21832485?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=549604323&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221121_P34JjYf7QTPBn1bL&previous_page_section_name=1000&federated_search_id=49c2820b-24ec-444c-9adf-4cfc2e895463,25.25473,89.24125
https://www.airbnb.com/rooms/908755705768788125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221124_P3oBFiIGAImHi1WR&previous_page_section_name=1000&federated_search_id=f436b618-fae5-49b1-9cd3-411ccbb75842,,
