listing_link,latitude,longitude
https://www.airbnb.com/rooms/573532306447220521?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221038_P3tWq2_ppJrek3Xk&previous_page_section_name=1000&federated_search_id=0393b7a0-e5bd-44b1-8e1b-230207672bbb,21.42563,91.97807
https://www.airbnb.com/rooms/604681784511539405?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221038_P3lZtIJrgLLZIw5a&previous_page_section_name=1000&federated_search_id=0393b7a0-e5bd-44b1-8e1b-230207672bbb,21.41565,91.98456
https://www.airbnb.com/rooms/607864301742970069?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221038_P3f6GgWa1BhUYCpF&previous_page_section_name=1000&federated_search_id=0393b7a0-e5bd-44b1-8e1b-230207672bbb,21.42556,91.97988
https://www.airbnb.com/rooms/663997035925216629?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3H5zJdOmmgPW1Hv&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.4262,91.9763
https://www.airbnb.com/rooms/1020778115465306413?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3e-OgzeH6RzZR3-&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.4087,91.9888
https://www.airbnb.com/rooms/556740179511318800?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1335483881&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3FbNNW8o8sEfyeg&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.44117,91.98487
https://www.airbnb.com/rooms/607631751847450109?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3CScOY1LImivDWi&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.42644,91.97849
https://www.airbnb.com/rooms/607873002229027170?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P31cqwj-bFnlDJaf&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.42561,91.97962
https://www.airbnb.com/rooms/604661128610175281?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3mtS3-olrp5ydK_&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.41507,91.98531
https://www.airbnb.com/rooms/32780892?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=692398375&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P37ZjIKmOPs3ThXA&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.42539,91.97848
https://www.airbnb.com/rooms/595339133881979874?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3o0EK6CjgeX47zX&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.42715,91.97868
https://www.airbnb.com/rooms/606132520939039861?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3QH7JGbS7ip-AQn&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.42253,91.98043
https://www.airbnb.com/rooms/35818043?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=784630389&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P39I0eL06EIjabbe&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.42655,92.00656
https://www.airbnb.com/rooms/650506251696782825?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P366h9BQES-VcArc&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.4165,91.9853
https://www.airbnb.com/rooms/621565289385815542?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221040_P3Szebi1UFrVKABM&previous_page_section_name=1000&federated_search_id=e88a94f9-e948-477e-80ee-859c65ee2799,21.422,91.9817
https://www.airbnb.com/rooms/551055075420600525?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-01&check_out=2024-08-06&source_impression_id=p3_1718222959_P3UnFHVxMNVb_CHV&previous_page_section_name=1000&federated_search_id=2e0b1412-0501-4c2d-b110-dccd9393f8ac,,
https://www.airbnb.com/rooms/41203870?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-09&check_out=2024-07-14&source_impression_id=p3_1718222961_P3DhTzFbq6FoEBMe&previous_page_section_name=1000&federated_search_id=d07217d1-91aa-48cb-8739-5757522bedfa,23.74868,90.37652
https://www.airbnb.com/rooms/981862274934751511?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1741215811&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718222961_P3iHVu4TjoCObffd&previous_page_section_name=1000&federated_search_id=d07217d1-91aa-48cb-8739-5757522bedfa,23.742,90.3756
https://www.airbnb.com/rooms/607764792395946368?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718222972_P3z8_ZlRdvTyICaq&previous_page_section_name=1000&federated_search_id=612007b9-88bb-4929-bf13-41ff9c414563,23.8757,90.3885
