listing_link,latitude,longitude
https://www.airbnb.com/rooms/1154253252135884551?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3jJgkpfZ5pJV7hr&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,23.771836,90.097349
https://www.airbnb.com/rooms/635114896520838071?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221368_P3sfiYPJIchZaubo&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,23.876329,90.382158
https://www.airbnb.com/rooms/1134565702271194224?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1883433136&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221368_P3md8uKFom2mYQBn&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,23.873,90.3899
https://www.airbnb.com/rooms/790249036759431809?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718221368_P3pM_KHAtn5w2QhN&previous_page_section_name=1000&federated_search_id=0596723b-10ae-41cf-9070-349f18f18f74,23.8416,90.3652
https://www.airbnb.com/rooms/1076475473597355665?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221375_P3niv6_581zG7htz&previous_page_section_name=1000&federated_search_id=3e12101f-8047-4a7c-9b59-0bcb2f832564,23.795293,90.359727
https://www.airbnb.com/rooms/42659167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221376_P3ShzHZp-DFIBwNo&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.77482,90.36292
https://www.airbnb.com/rooms/1015190382865474357?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3I8LwitFmi55AjM&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,24.866376,89.367236
https://www.airbnb.com/rooms/1173553761163707342?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1925493915&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3c5qZMyERwRlBX1&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.7576,90.4174
https://www.airbnb.com/rooms/1054740028140121056?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3TSvtR5cu-aq6EL&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.8561,90.3545
https://www.airbnb.com/rooms/1049962950316751093?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718221377_P3Mt5KKxtRN3zT3p&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.8207,90.4272
https://www.airbnb.com/rooms/20011628?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3hdXJhTlXNIt6Nt&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.81787,90.35846
https://www.airbnb.com/rooms/47531072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3jsolCKP9OsJ_DB&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.74678,90.41952
https://www.airbnb.com/rooms/1048360355341289341?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3YSo8UEQjvu3AkS&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.870536,90.381468
https://www.airbnb.com/rooms/42618025?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221377_P3y2MCnznjbszbdk&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.77641,90.36491
https://www.airbnb.com/rooms/802550470610096188?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1829296206&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221377_P3oXXq1Gwz85IhWe&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.80348,90.4143
https://www.airbnb.com/rooms/683663184548472343?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1460477266&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3iAgxseA3xOMscN&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,,
https://www.airbnb.com/rooms/40495703?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3PBog1CItvfjb4B&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.79699,90.42573
https://www.airbnb.com/rooms/978637676797618057?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-03&check_out=2024-07-08&source_impression_id=p3_1718221377_P3SFmHHGfqdUCrJP&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.740603,90.375982
https://www.airbnb.com/rooms/878215639650520743?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-09&check_out=2024-08-14&source_impression_id=p3_1718221377_P3kQDg4Gg1xe7PkL&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.751648,90.36363
https://www.airbnb.com/rooms/1176762466316882799?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3Y_N5KWNtzfg1NN&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.781496,90.370171
https://www.airbnb.com/rooms/1166212836503959142?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3gkA2fpYaTY-88G&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.876897,90.393817
https://www.airbnb.com/rooms/844715194901405907?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221377_P3ZgLgXi8RyglUjr&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.779,90.3993
https://www.airbnb.com/rooms/9837162?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221377_P3O6OM-F8olpwQzX&previous_page_section_name=1000&federated_search_id=729f36b1-7925-40bc-8c66-a9e879b061c9,23.81243,90.41149
https://www.airbnb.com/rooms/740563806818712976?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221408_P3A3PLYRjuqIr5ou&previous_page_section_name=1000&federated_search_id=8b581713-d199-4e98-888f-1f3b0c384040,25.80041,88.96477
https://www.airbnb.com/rooms/585204618606584010?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221408_P38FO5gSurSPTFie&previous_page_section_name=1000&federated_search_id=8b581713-d199-4e98-888f-1f3b0c384040,25.61881,88.12725
https://www.airbnb.com/rooms/52567514?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1499608812&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221408_P3qKmExf3FuWgsKc&previous_page_section_name=1000&federated_search_id=8b581713-d199-4e98-888f-1f3b0c384040,26.52088,88.70843
https://www.airbnb.com/rooms/1004726077004461625?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1762516915&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223156_P3b93-qQ1qMLD-eV&previous_page_section_name=1000&federated_search_id=4f1089db-2de0-4403-a3dc-13212ceabaca,23.76177,90.370267
https://www.airbnb.com/rooms/750315395368645069?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-23&check_out=2024-06-28&source_impression_id=p3_1718223156_P3m-U40F2qeybdbD&previous_page_section_name=1000&federated_search_id=4f1089db-2de0-4403-a3dc-13212ceabaca,23.76034,90.36092
https://www.airbnb.com/rooms/1136482568418472657?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1885673502&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223159_P3B7ijMBBeysemgj&previous_page_section_name=1000&federated_search_id=0120a890-bcf4-4a09-84e1-354b1f6e7347,23.7599,90.3459
https://www.airbnb.com/rooms/42089523?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223159_P3RIgXxdsXzQTDYu&previous_page_section_name=1000&federated_search_id=0120a890-bcf4-4a09-84e1-354b1f6e7347,23.75704,90.36981
https://www.airbnb.com/rooms/942279911006432368?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223166_P3z6gzK1zH184GnA&previous_page_section_name=1000&federated_search_id=e048d77d-aaf9-4846-b742-2fde6b1946a6,23.753853,90.355413
https://www.airbnb.com/rooms/868631966949003668?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718222865_P3yN1nheXeLJ4KwE&previous_page_section_name=1000&federated_search_id=f9ee09e1-a6fc-4a98-a979-74a159e0fa38,23.78968,90.40042
https://www.airbnb.com/rooms/862351579248717434?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1621017092&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222865_P39HwOlh3wdogsAH&previous_page_section_name=1000&federated_search_id=f9ee09e1-a6fc-4a98-a979-74a159e0fa38,23.78639,90.40134
https://www.airbnb.com/rooms/1152789633156009159?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1903693799&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718222865_P3OFkUnVc9S94DjY&previous_page_section_name=1000&federated_search_id=f9ee09e1-a6fc-4a98-a979-74a159e0fa38,23.794794,90.404603
https://www.airbnb.com/rooms/561227389900584871?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222870_P3pklgOZYIsnjRe6&previous_page_section_name=1000&federated_search_id=09260b4a-3854-4bc4-afb9-8fdbbbed9c1c,23.78643,90.41536
https://www.airbnb.com/rooms/29867645?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222873_P3BYR15xxhbxF2QP&previous_page_section_name=1000&federated_search_id=1e13909a-25b1-497b-8c6d-9e3fbf2d3d26,23.80374,90.39624
https://www.airbnb.com/rooms/1019980497899245424?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1776065128&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223197_P3PDbPL3_7h8gZUc&previous_page_section_name=1000&federated_search_id=f94433bb-4e44-4c1b-8423-72d961874bf8,23.708466,90.419613
https://www.airbnb.com/rooms/1126260300676724589?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223202_P3miEI_7yYqHYEsD&previous_page_section_name=1000&federated_search_id=99bec03a-29ad-4095-ae72-fef5c3b12b10,23.671371,90.427867
https://www.airbnb.com/rooms/889662083652154972?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223204_P3iFiA5lpPhP3nnu&previous_page_section_name=1000&federated_search_id=1a3210e0-4b89-4bdd-b178-b49db25ed00b,23.6993,90.4574
https://www.airbnb.com/rooms/979497120322243562?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718223233_P3THFUalet3TfvNL&previous_page_section_name=1000&federated_search_id=4e92ff1e-0c14-4c9e-9500-4579c1de1909,23.7133,90.3996
https://www.airbnb.com/rooms/866347761851678853?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223240_P3LnWJQgsHAAjWu5&previous_page_section_name=1000&federated_search_id=58e4a2b2-e8a3-4632-b107-34c63c5024fc,23.71399,90.38739
https://www.airbnb.com/rooms/1166148353359341573?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1916909673&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223307_P3FiXgSEgp_gwaWF&previous_page_section_name=1000&federated_search_id=9a6e332a-be8f-4a25-8afd-bf8ef8af0365,23.75754,90.38974
