listing_link,latitude,longitude
https://www.airbnb.com/rooms/1164278339349297269?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-29&check_out=2024-07-04&source_impression_id=p3_1718223624_P3scCf05FLqKWccw&previous_page_section_name=1000&federated_search_id=0478ca36-c54d-4cd8-9917-39a60ae71b0d,23.767369,90.36814
https://www.airbnb.com/rooms/1166085964383269116?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1916850550&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223643_P3j5fb00O7CigF2C&previous_page_section_name=1000&federated_search_id=6a9bb93c-dc81-4776-96a0-85723c68c0e3,23.735741,90.410959
https://www.airbnb.com/rooms/699711279837365753?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223648_P3AfrDo82-dRInRH&previous_page_section_name=1000&federated_search_id=4b69a554-851f-4f73-8b62-01cbda64617d,23.73293,90.41791
https://www.airbnb.com/rooms/957017223859080444?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223653_P3EbEcbUsPIIM5B7&previous_page_section_name=1000&federated_search_id=6dbbcca5-c58b-46b8-a3a8-eff2660d0fdf,23.7358,90.4145
https://www.airbnb.com/rooms/1125428422306900772?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1873863592&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223658_P3yQlfsUa_bG10rK&previous_page_section_name=1000&federated_search_id=591de669-6026-43aa-b4ef-ed8badf16353,23.7144,90.4017
https://www.airbnb.com/rooms/1137795677887554757?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1887148743&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223660_P3AxNOwL2ryA6SqF&previous_page_section_name=1000&federated_search_id=e5abe21b-8fc1-4988-9482-df70bee3fc99,23.734458,90.385685
https://www.airbnb.com/rooms/868567118572302677?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1627117572&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223663_P3ygboXkR-wSfJTI&previous_page_section_name=1000&federated_search_id=67fadc1e-70d7-447f-b498-265bcf0655b8,23.71921,90.38205
https://www.airbnb.com/rooms/1122294175765171987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223665_P3fNhWaQgkRwnr8G&previous_page_section_name=1000&federated_search_id=a73e7332-6b14-48ef-93ee-2dc7b7fbd63d,23.738263,90.374524
https://www.airbnb.com/rooms/1151298058304831985?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1901322636&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223665_P3fH03CU_0ZzuYur&previous_page_section_name=1000&federated_search_id=a73e7332-6b14-48ef-93ee-2dc7b7fbd63d,23.7639,90.3489
https://www.airbnb.com/rooms/1131575342058727622?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223665_P3MjNfHpQY66ygB6&previous_page_section_name=1000&federated_search_id=a73e7332-6b14-48ef-93ee-2dc7b7fbd63d,23.7194,90.3899
